TypeCode,FreqCode,RefPeriodId,RefYear,RefMonth,Period,ReporterCode,ReporterISO,ReporterDesc,FlowCode,FlowDesc,PartnerCode,PartnerISO,PartnerDesc,Partner2Code,Partner2ISO,Partner2Desc,ClassificationCode,ClassificationSearchCode,IsOriginalClassification,CmdCode,CmdDesc,AggrLevel,IsLeaf,CustomsCode,CustomsDesc,MosCode,MotCode,MotDesc,QtyUnitCode,QtyUnitAbbr,Qty,IsQtyEstimated,AltQtyUnitCode,AltQtyUnitAbbr,AltQty,IsAltQtyEstimated,NetWgt,IsNetWgtEstimated,GrossWgt,IsGrossWgtEstimated,Cifvalue,Fobvalue,PrimaryValue,LegacyEstimationFlag,IsReported,IsAggregate
C,A,20220101,2022,52,2022,124,CAN,Canada,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,254239581.8,254239581.8,0,FALSE,TRUE
C,A,20220101,2022,52,2022,144,LKA,Sri Lanka,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,252.216,TRUE,0,FALSE,0,81621.701,81621.701,4,FALSE,TRUE
C,A,20220101,2022,52,2022,152,CHL,Chile,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1384.129,TRUE,0,FALSE,,457072.6,457072.6,6,FALSE,TRUE
C,A,20220101,2022,52,2022,156,CHN,China,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,952878476,952878476,4,FALSE,TRUE
C,A,20220101,2022,52,2022,170,COL,Colombia,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,5,u,114,FALSE,163.14,FALSE,0,FALSE,,21067.57,21067.57,0,FALSE,TRUE
C,A,20220101,2022,52,2022,188,CRI,Costa Rica,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,,1893048.96,1893048.96,2,FALSE,TRUE
C,A,20220101,2022,52,2022,191,HRV,Croatia,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,11451.054,TRUE,-1,N/A,0,FALSE,9452.66,FALSE,0,FALSE,,167876,167876,2,FALSE,TRUE
C,A,20220101,2022,52,2022,203,CZE,Czechia,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,24410.004,TRUE,0,FALSE,,6594616,6594616,4,FALSE,TRUE
C,A,20220101,2022,52,2022,208,DNK,Denmark,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,38899,FALSE,0,FALSE,,18001171.34,18001171.34,2,FALSE,TRUE
C,A,20220101,2022,52,2022,214,DOM,Dominican Rep.,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,5,u,7966,FALSE,1164.596,FALSE,0,FALSE,,19105.141,19105.141,0,FALSE,TRUE
C,A,20220101,2022,52,2022,124,CAN,Canada,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,,FALSE,0,FALSE,,522151464.9,522151464.9,0,FALSE,TRUE
C,A,20220101,2022,52,2022,144,LKA,Sri Lanka,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,1027.063,TRUE,0,FALSE,0,292363.292,292363.292,4,FALSE,TRUE
C,A,20220101,2022,52,2022,152,CHL,Chile,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,724.898,TRUE,0,FALSE,,1228749.23,1228749.23,4,FALSE,TRUE
C,A,20220101,2022,52,2022,156,CHN,China,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1578888.453,TRUE,0,FALSE,,2293312492,2293312492,6,FALSE,TRUE
C,A,20220101,2022,52,2022,170,COL,Colombia,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,5,u,112532,FALSE,2966.75,FALSE,0,FALSE,,527277.01,527277.01,0,FALSE,TRUE
C,A,20220101,2022,52,2022,188,CRI,Costa Rica,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,156715.904,FALSE,0,FALSE,,37541281.01,37541281.01,2,FALSE,TRUE
C,A,20220101,2022,52,2022,191,HRV,Croatia,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,17712.122,TRUE,-1,N/A,0,FALSE,184.66,FALSE,0,FALSE,,75585,75585,2,FALSE,TRUE
C,A,20220101,2022,52,2022,203,CZE,Czechia,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,8011.155,TRUE,0,FALSE,,37933987,37933987,6,FALSE,TRUE
C,A,20220101,2022,52,2022,208,DNK,Denmark,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,63142,FALSE,0,FALSE,,23094920.01,23094920.01,2,FALSE,TRUE
C,A,20220101,2022,52,2022,214,DOM,Dominican Rep.,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,21766.053,TRUE,0,FALSE,,3710070.651,3710070.651,4,FALSE,TRUE
C,A,20220101,2022,52,2022,218,ECU,Ecuador,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,159.4,FALSE,0,FALSE,,14818.5,14818.5,2,FALSE,TRUE
C,A,20220101,2022,52,2022,233,EST,Estonia,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,404.811,FALSE,0,FALSE,,174073.21,174073.21,0,FALSE,TRUE
C,A,20220101,2022,52,2022,242,FJI,Fiji,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,8,kg,16.15,FALSE,8,kg,16.15,FALSE,16.15,FALSE,0,FALSE,,887.614,887.614,0,FALSE,TRUE
C,A,20220101,2022,52,2022,246,FIN,Finland,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,3202.89,TRUE,0,FALSE,,3525293.005,3525293.005,6,FALSE,TRUE
C,A,20220101,2022,52,2022,251,FRA,France,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,54497.48,TRUE,0,FALSE,,57115155.77,57115155.77,6,FALSE,TRUE
C,A,20220101,2022,52,2022,268,GEO,Georgia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,838364,FALSE,5,u,838364,FALSE,838364,FALSE,0,FALSE,,6807025.97,6807025.97,0,FALSE,TRUE
C,A,20220101,2022,52,2022,218,ECU,Ecuador,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,70.5,FALSE,0,FALSE,,57439.8,57439.8,0,FALSE,TRUE
C,A,20220101,2022,52,2022,222,SLV,El Salvador,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,505.97,FALSE,0,FALSE,0,119424.44,119424.44,0,FALSE,TRUE
C,A,20220101,2022,52,2022,231,ETH,Ethiopia,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,47.55,FALSE,0,FALSE,,103.131,103.131,0,FALSE,TRUE
C,A,20220101,2022,52,2022,233,EST,Estonia,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,2369.887,FALSE,0,FALSE,,1740009.48,1740009.48,0,FALSE,TRUE
C,A,20220101,2022,52,2022,246,FIN,Finland,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,6390.09,TRUE,0,FALSE,,3269410.612,3269410.612,6,FALSE,TRUE
C,A,20220101,2022,52,2022,251,FRA,France,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,55241.776,TRUE,0,FALSE,,181345605.7,181345605.7,6,FALSE,TRUE
C,A,20220101,2022,52,2022,268,GEO,Georgia,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,1,FALSE,5,u,1,FALSE,0.1,FALSE,0,FALSE,,5,5,0,FALSE,TRUE
C,A,20220101,2022,52,2022,276,DEU,Germany,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,5828772.638,TRUE,0,FALSE,,326596571.1,326596571.1,4,FALSE,TRUE
C,A,20220101,2022,52,2022,300,GRC,Greece,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,689,FALSE,0,FALSE,,422069.262,422069.262,2,FALSE,TRUE
C,A,20220101,2022,52,2022,320,GTM,Guatemala,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,0,FALSE,0,FALSE,,108777,108777,2,FALSE,TRUE
C,A,20220101,2022,52,2022,328,GUY,Guyana,X,Export,842,USA,USA,0,W00,World,H5,HS,TRUE,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,6,FALSE,5,u,6,FALSE,18,FALSE,0,FALSE,,8999.994,8999.994,0,FALSE,TRUE
C,A,20220101,2022,52,2022,344,HKG,"China, Hong Kong SAR",X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1772554.317,TRUE,0,FALSE,,698943035.3,698943035.3,6,FALSE,TRUE
C,A,20220101,2022,52,2022,276,DEU,Germany,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,213016.464,TRUE,0,FALSE,,547469036.3,547469036.3,6,FALSE,TRUE
C,A,20220101,2022,52,2022,300,GRC,Greece,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,24912,FALSE,0,FALSE,,6456098.989,6456098.989,0,FALSE,TRUE
C,A,20220101,2022,52,2022,308,GRD,Grenada,X,Export,842,USA,USA,0,W00,World,H4,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,4,FALSE,0,FALSE,0,2928.148,2928.148,0,FALSE,TRUE
C,A,20220101,2022,52,2022,320,GTM,Guatemala,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,27665,FALSE,0,FALSE,,45814,45814,2,FALSE,TRUE
C,A,20220101,2022,52,2022,344,HKG,"China, Hong Kong SAR",X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,1979295.876,TRUE,0,FALSE,,3225781283,3225781283,6,FALSE,TRUE
C,A,20220101,2022,52,2022,348,HUN,Hungary,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,25295.909,TRUE,0,FALSE,,8456751,8456751,4,FALSE,TRUE
C,A,20220101,2022,52,2022,360,IDN,Indonesia,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,25078987.78,TRUE,0,FALSE,,193350174,193350174,6,FALSE,TRUE
C,A,20220101,2022,52,2022,372,IRL,Ireland,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,3016.295,TRUE,0,FALSE,,108472057.4,108472057.4,6,FALSE,TRUE
C,A,20220101,2022,52,2022,376,ISR,Israel,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,35382000,35382000,6,FALSE,TRUE
C,A,20220101,2022,52,2022,380,ITA,Italy,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,616136,FALSE,0,FALSE,,230567187.9,230567187.9,2,FALSE,TRUE
C,A,20220101,2022,52,2022,388,JAM,Jamaica,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,3,FALSE,0,FALSE,,769.99,769.99,2,FALSE,TRUE
C,A,20220101,2022,52,2022,392,JPN,Japan,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,2947377.584,TRUE,0,FALSE,0,830965386,830965386,4,FALSE,TRUE
C,A,20220101,2022,52,2022,398,KAZ,Kazakhstan,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,282.47,FALSE,0,FALSE,,235305.23,235305.23,0,FALSE,TRUE
C,A,20220101,2022,52,2022,400,JOR,Jordan,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,138152.273,TRUE,-1,N/A,0,FALSE,608464.926,TRUE,0,FALSE,,3922680.847,3922680.847,6,FALSE,TRUE
C,A,20220101,2022,52,2022,410,KOR,Rep. of Korea,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,200460970.2,FALSE,0,FALSE,,1568359484,1568359484,2,FALSE,TRUE
C,A,20220101,2022,52,2022,428,LVA,Latvia,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,225.721,TRUE,0,FALSE,,67281.383,67281.383,4,FALSE,TRUE
C,A,20220101,2022,52,2022,440,LTU,Lithuania,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,5,u,451148.293,TRUE,-1,N/A,0,FALSE,1202.922,FALSE,0,FALSE,,370323,370323,2,FALSE,TRUE
C,A,20220101,2022,52,2022,442,LUX,Luxembourg,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,60,FALSE,0,FALSE,,27231.037,27231.037,0,FALSE,TRUE
C,A,20220101,2022,52,2022,458,MYS,Malaysia,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,2159788706,2159788706,4,FALSE,TRUE
C,A,20220101,2022,52,2022,470,MLT,Malta,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,377,FALSE,0,FALSE,,596249.824,596249.824,0,FALSE,TRUE
C,A,20220101,2022,52,2022,484,MEX,Mexico,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8541,"Semiconductor devices (e.g. diodes, transistors, semiconductor based transducers); including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED) assembled with other LEDs or not, mounted piezo-electric crystals",4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,0,TRUE,0,FALSE,,626180969,626180969,6,FALSE,TRUE
C,A,20220101,2022,52,2022,348,HUN,Hungary,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,3633.097,TRUE,0,FALSE,,6018498,6018498,4,FALSE,TRUE
C,A,20220101,2022,52,2022,352,ISL,Iceland,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,FALSE,-1,N/A,0,FALSE,3,FALSE,0,FALSE,,955.759,955.759,0,FALSE,TRUE
C,A,20220101,2022,52,2022,360,IDN,Indonesia,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,97219.278,FALSE,0,FALSE,,21270120,21270120,2,FALSE,TRUE
C,A,20220101,2022,52,2022,372,IRL,Ireland,X,Export,842,USA,USA,0,W00,World,H6,HS,TRUE,8542,Electronic integrated circuits,4,FALSE,C00,TOTAL CPC,0,0,TOTAL MOT,-1,N/A,0,TRUE,-1,N/A,0,FALSE,3327.484,TRUE,0,FALSE,,1611935333,1611935333,6,FALSE,TRUE
